test_flag,webflow_id,session_id,is_conversion
test,B,201904,1
test,B,201905,0
test,B,201906,1
test,B,201907,0
test,B,201908,0
test,B,201909,0
test,B,201910,0
test,B,201911,1
test,B,201912,0
test,B,201913,1
test,B,201914,0
test,B,201915,0
test,B,201916,1
test,B,201917,1
test,B,201918,1
test,B,201919,0
test,B,201920,0
test,B,201921,1
test,B,201922,0
test,B,201923,0
test,B,201924,1
test,B,201925,1
test,B,201926,0
test,B,201927,0
test,B,201928,1
test,B,201929,1
test,B,201930,0
test,B,201931,0
test,B,201932,0
test,B,201933,0
test,B,201934,0
test,B,201935,0
test,B,201936,0
test,B,201937,0
test,B,201938,0
test,B,201939,0
test,B,201940,0
test,B,201941,0
test,B,201942,0
test,B,201943,0
test,B,201944,0
test,B,201945,0
test,B,201946,1
test,B,201947,0
test,B,201948,0
test,B,201949,0
test,B,201950,0
test,B,201951,1
test,B,201952,1
test,B,201953,0
test,B,201954,0
test,B,201955,1
test,B,201956,0
test,B,201957,0
test,B,201958,0
test,B,201959,0
test,B,201960,1
test,B,201961,0
test,B,201962,0
test,B,201963,1
test,B,201964,0
test,B,201965,0
test,B,201966,0
test,B,201967,0
test,B,201968,0
test,B,201969,1
test,B,201970,1
test,B,201971,0
test,B,201972,0
test,B,201973,0
test,B,201974,0
test,B,201975,1
test,B,201976,0
test,B,201977,0
test,B,201978,0
test,B,201979,1
test,B,201980,0
test,B,201981,0
test,B,201982,0
test,B,201983,0
test,B,201984,0
test,B,201985,0
test,B,201986,0
test,B,201987,0
test,B,201988,0
test,B,201989,0
test,B,201990,0
test,B,201991,0
test,B,201992,0
test,B,201993,0
test,B,201994,0
test,B,201995,0
test,B,201996,0
test,B,201997,0
test,B,201998,1
test,B,201999,0
test,B,202000,1
test,B,202001,0
test,B,202002,1
test,B,202003,0
test,B,202004,0
test,B,202005,0
test,B,202006,0
test,B,202007,0
test,B,202008,0
test,B,202009,0
test,B,202010,0
test,B,202011,0
test,B,202012,0
test,B,202013,1
test,B,202014,1
test,B,202015,0
test,B,202016,0
test,B,202017,0
test,B,202018,0
test,B,202019,0
test,B,202020,0
test,B,202021,0
test,B,202022,0
test,B,202023,0
test,B,202024,0
test,B,202025,0
test,B,202026,1
test,B,202027,0
test,B,202028,0
test,B,202029,0
test,B,202030,1
test,B,202031,0
test,B,202032,0
test,B,202033,0
test,B,202034,0
test,B,202035,0
test,B,202036,0
test,B,202037,0
test,B,202038,0
test,B,202039,0
test,B,202040,0
test,B,202041,0
test,B,202042,0
test,B,202043,0
test,B,202044,1
test,B,202045,0
test,B,202046,0
test,B,202047,0
test,B,202048,1
test,B,202049,0
test,B,202050,0
test,B,202051,0
test,B,202052,0
test,B,202053,0
test,B,202054,0
test,B,202055,0
test,B,202056,1
test,B,202057,0
test,B,202058,0
test,B,202059,0
test,B,202060,0
test,B,202061,0
test,B,202062,1
test,B,202063,0
test,B,202064,0
test,B,202065,0
test,B,202066,0
test,B,202067,0
test,B,202068,0
test,B,202069,0
test,B,202070,0
test,B,202071,0
test,B,202072,0
test,B,202073,0
test,B,202074,0
test,B,202075,0
test,B,202076,0
test,B,202077,0
test,B,202078,0
test,B,202079,0
test,B,202080,1
test,B,202081,0
test,B,202082,0
test,B,202083,0
test,B,202084,0
test,B,202085,0
test,B,202086,0
test,B,202087,0
test,B,202088,0
test,B,202089,0
test,B,202090,0
test,B,202091,0
test,B,202092,0
test,B,202093,1
test,B,202094,0
test,B,202095,0
test,B,202096,0
test,B,202097,0
test,B,202098,0
test,B,202099,0
test,B,202100,0
test,B,202101,0
test,B,202102,1
test,B,202103,0
test,B,202104,0
test,B,202105,0
test,B,202106,0
test,B,202107,0
test,B,202108,0
test,B,202109,0
test,B,202110,0
test,B,202111,0
test,B,202112,1
test,B,202113,1
test,B,202114,0
test,B,202115,1
test,B,202116,0
test,B,202117,0
test,B,202118,1
test,B,202119,0
test,B,202120,0
test,B,202121,1
test,B,202122,0
test,B,202123,0
test,B,202124,0
test,B,202125,0
test,B,202126,0
test,B,202127,0
test,B,202128,0
test,B,202129,0
test,B,202130,0
test,B,202131,0
test,B,202132,0
test,B,202133,0
test,B,202134,0
test,B,202135,0
test,B,202136,0
test,B,202137,0
test,B,202138,0
test,B,202139,0
test,B,202140,0
test,B,202141,0
test,B,202142,0
test,B,202143,0
test,B,202144,0
test,B,202145,0
test,B,202146,1
test,B,202147,0
test,B,202148,0
test,B,202149,0
test,B,202150,0
test,B,202151,0
test,B,202152,1
test,B,202153,0
test,B,202154,1
test,B,202155,0
test,B,202156,0
test,B,202157,0
test,B,202158,0
test,B,202159,1
test,B,202160,1
test,B,202161,0
test,B,202162,0
test,B,202163,0
test,B,202164,0
test,B,202165,0
test,B,202166,0
test,B,202167,0
test,B,202168,0
test,B,202169,0
test,B,202170,0
test,B,202171,0
test,B,202172,0
test,B,202173,0
test,B,202174,0
test,B,202175,0
test,B,202176,0
test,B,202177,0
test,B,202178,0
test,B,202179,1
test,B,202180,0
test,B,202181,0
test,B,202182,0
test,B,202183,0
test,B,202184,0
test,B,202185,0
test,B,202186,0
test,B,202187,0
test,B,202188,0
test,B,202189,0
test,B,202190,0
test,B,202191,0
test,B,202192,0
test,B,202193,0
test,B,202194,1
test,B,202195,1
test,B,202196,0
test,B,202197,0
test,B,202198,0
test,B,202199,0
test,B,202200,1
test,B,202201,1
test,B,202202,0
test,B,202203,0
test,B,202204,0
test,B,202205,0
test,B,202206,1
test,B,202207,0
test,B,202208,0
test,B,202209,0
test,B,202210,0
test,B,202211,1
test,B,202212,0
test,B,202213,0
test,B,202214,0
test,B,202215,0
test,B,202216,0
test,B,202217,0
test,B,202218,0
test,B,202219,0
test,B,202220,0
test,B,202221,0
test,B,202222,0
test,B,202223,0
test,B,202224,1
test,B,202225,0
test,B,202226,0
test,B,202227,0
test,B,202228,1
test,B,202229,0
test,B,202230,0
test,B,202231,0
test,B,202232,1
test,B,202233,0
test,B,202234,0
test,B,202235,0
test,B,202236,1
test,B,202237,0
test,B,202238,0
test,B,202239,1
test,B,202240,0
test,B,202241,1
test,B,202242,0
test,B,202243,0
test,B,202244,0
test,B,202245,0
test,B,202246,0
test,B,202247,0
test,B,202248,0
test,B,202249,0
test,B,202250,0
test,B,202251,0
test,B,202252,1
test,B,202253,0
test,B,202254,0
test,B,202255,0
test,B,202256,0
test,B,202257,0
test,B,202258,0
test,B,202259,0
test,B,202260,0
test,B,202261,0
test,B,202262,1
test,B,202263,0
test,B,202264,0
test,B,202265,1
test,B,202266,1
test,B,202267,0
test,B,202268,0
test,B,202269,0
test,B,202270,0
test,B,202271,0
test,B,202272,1
test,B,202273,0
test,B,202274,1
test,B,202275,0
test,B,202276,0
test,B,202277,1
test,B,202278,0
test,B,202279,0
test,B,202280,0
test,B,202281,0
test,B,202282,0
test,B,202283,1
test,B,202284,0
test,B,202285,1
test,B,202286,0
test,B,202287,0
test,B,202288,1
test,B,202289,0
test,B,202290,1
test,B,202291,0
test,B,202292,1
test,B,202293,0
test,B,202294,0
test,B,202295,0
test,B,202296,0
test,B,202297,1
test,B,202298,0
test,B,202299,0
test,B,202300,0
test,B,202301,0
test,B,202302,0
test,B,202303,0
test,B,202304,0
test,B,202305,1
test,B,202306,0
test,B,202307,0
test,B,202308,0
test,B,202309,0
test,B,202310,0
test,B,202311,0
test,B,202312,1
test,B,202313,0
test,B,202314,0
test,B,202315,0
test,B,202316,0
test,B,202317,0
test,B,202318,0
test,B,202319,0
test,B,202320,0
test,B,202321,0
test,B,202322,0
test,B,202323,0
test,B,202324,1
test,B,202325,0
test,B,202326,0
test,B,202327,0
test,B,202328,0
test,B,202329,1
test,B,202330,0
test,B,202331,0
test,B,202332,0
test,B,202333,0
test,B,202334,0
test,B,202335,0
test,B,202336,1
test,B,202337,0
test,B,202338,0
test,B,202339,0
test,B,202340,1
test,B,202341,0
test,B,202342,0
test,B,202343,1
test,B,202344,0
test,B,202345,0
test,B,202346,0
test,B,202347,0
test,B,202348,0
test,B,202349,0
test,B,202350,1
test,B,202351,0
test,B,202352,0
test,B,202353,0
test,B,202354,1
test,B,202355,0
test,B,202356,0
test,B,202357,0
test,B,202358,0
test,B,202359,0
test,B,202360,0
test,B,202361,0
test,B,202362,0
test,B,202363,1
test,B,202364,0
test,B,202365,0
test,B,202366,0
test,B,202367,0
test,B,202368,0
test,B,202369,1
test,B,202370,0
test,B,202371,0
test,B,202372,0
test,B,202373,0
test,B,202374,0
test,B,202375,0
test,B,202376,0
test,B,202377,0
test,B,202378,0
test,B,202379,1
test,B,202380,0
test,B,202381,0
test,B,202382,0
test,B,202383,1
test,B,202384,0
test,B,202385,0
test,B,202386,0
test,B,202387,0
test,B,202388,1
test,B,202389,1
test,B,202390,0
test,B,202391,0
test,B,202392,0
test,B,202393,0
test,B,202394,0
test,B,202395,0
test,B,202396,1
test,B,202397,0
test,B,202398,1
test,B,202399,0
test,B,202400,0
test,B,202401,0
test,B,202402,1
test,B,202403,0
test,B,202404,1
test,B,202405,1
test,B,202406,1
test,B,202407,0
test,B,202408,0
test,B,202409,0
test,B,202410,0
test,B,202411,0
test,B,202412,0
test,B,202413,0
test,B,202414,1
test,B,202415,1
test,B,202416,0
test,B,202417,0
test,B,202418,0
test,B,202419,0
test,B,202420,0
test,B,202421,0
test,B,202422,0
test,B,202423,0
test,B,202424,0
test,B,202425,0
test,B,202426,0
test,B,202427,0
test,B,202428,0
test,B,202429,0
test,B,202430,1
test,B,202431,1
test,B,202432,1
test,B,202433,0
test,B,202434,0
test,B,202435,0
test,B,202436,0
test,B,202437,1
test,B,202438,0
test,B,202439,0
test,B,202440,0
test,B,202441,0
test,B,202442,0
test,B,202443,1
test,B,202444,1
test,B,202445,0
test,B,202446,0
test,B,202447,0
test,B,202448,0
test,B,202449,0
test,B,202450,1
test,B,202451,0
test,B,202452,0
test,B,202453,0
test,B,202454,0
test,B,202455,0
test,B,202456,1
test,B,202457,0
test,B,202458,0
test,B,202459,0
test,B,202460,0
test,B,202461,0
test,B,202462,0
test,B,202463,1
test,B,202464,0
test,B,202465,0
test,B,202466,0
test,B,202467,0
test,B,202468,1
test,B,202469,0
test,B,202470,1
test,B,202471,0
test,B,202472,0
test,B,202473,0
test,B,202474,1
test,B,202475,0
test,B,202476,0
test,B,202477,0
test,B,202478,0
test,B,202479,0
test,B,202480,0
test,B,202481,1
test,B,202482,0
test,B,202483,0
test,B,202484,0
test,B,202485,0
test,B,202486,1
test,B,202487,0
test,B,202488,0
test,B,202489,0
test,B,202490,1
test,B,202491,0
test,B,202492,0
test,B,202493,0
test,B,202494,0
test,B,202495,1
test,B,202496,0
test,B,202497,0
test,B,202498,0
test,B,202499,0
test,B,202500,0
test,B,202501,1
test,B,202502,0
test,B,202503,0
test,B,202504,0
test,B,202505,0
test,B,202506,0
test,B,202507,0
test,B,202508,0
test,B,202509,0
test,B,202510,0
test,B,202511,0
test,B,202512,0
test,B,202513,0
test,B,202514,0
test,B,202515,0
test,B,202516,0
test,B,202517,0
test,B,202518,0
test,B,202519,0
test,B,202520,0
test,B,202521,0
test,B,202522,0
test,B,202523,0
test,B,202524,0
test,B,202525,0
test,B,202526,0
test,B,202527,0
test,B,202528,1
test,B,202529,0
test,B,202530,0
test,B,202531,0
test,B,202532,0
test,B,202533,0
test,B,202534,0
test,B,202535,0
test,B,202536,0
test,B,202537,0
test,B,202538,1
test,B,202539,0
test,B,202540,0
test,B,202541,0
test,B,202542,0
test,B,202543,1
test,B,202544,1
test,B,202545,1
test,B,202546,1
test,B,202547,1
test,B,202548,0
test,B,202549,0
test,B,202550,0
test,B,202551,0
test,B,202552,0
test,B,202553,0
test,B,202554,1
test,B,202555,0
test,B,202556,0
test,B,202557,0
test,B,202558,0
test,B,202559,0
test,B,202560,0
test,B,202561,0
test,B,202562,0
test,B,202563,0
test,B,202564,0
test,B,202565,0
test,B,202566,0
test,B,202567,0
test,B,202568,0
test,B,202569,1
test,B,202570,0
test,B,202571,1
test,B,202572,0
test,B,202573,0
test,B,202574,0
test,B,202575,0
test,B,202576,0
test,B,202577,0
test,B,202578,0
test,B,202579,0
test,B,202580,0
test,B,202581,0
test,B,202582,1
test,B,202583,0
test,B,202584,0
test,B,202585,0
test,B,202586,0
test,B,202587,0
test,B,202588,0
test,B,202589,0
test,B,202590,0
test,B,202591,0
test,B,202592,0
test,B,202593,0
test,B,202594,1
test,B,202595,0
test,B,202596,0
test,B,202597,0
test,B,202598,0
test,B,202599,0
test,B,202600,0
test,B,202601,0
test,B,202602,0
test,B,202603,0
test,B,202604,0
test,B,202605,1
test,B,202606,0
test,B,202607,0
test,B,202608,0
test,B,202609,0
test,B,202610,0
test,B,202611,0
test,B,202612,0
test,B,202613,1
test,B,202614,0
test,B,202615,0
test,B,202616,0
test,B,202617,0
test,B,202618,0
test,B,202619,1
test,B,202620,0
test,B,202621,0
test,B,202622,0
test,B,202623,0
test,B,202624,0
test,B,202625,0
test,B,202626,0
test,B,202627,0
test,B,202628,0
test,B,202629,0
test,B,202630,0
test,B,202631,0
test,B,202632,0
test,B,202633,0
test,B,202634,0
test,B,202635,1
test,B,202636,0
test,B,202637,0
test,B,202638,0
test,B,202639,0
test,B,202640,0
test,B,202641,1
test,B,202642,0
test,B,202643,0
test,B,202644,0
test,B,202645,0
test,B,202646,0
test,B,202647,0
test,B,202648,0
test,B,202649,0
test,B,202650,0
test,B,202651,0
test,B,202652,0
test,B,202653,0
test,B,202654,0
test,B,202655,0
test,B,202656,0
test,B,202657,0
test,B,202658,1
test,B,202659,0
test,B,202660,0
test,B,202661,0
test,B,202662,0
test,B,202663,0
test,B,202664,0
test,B,202665,0
test,B,202666,0
test,B,202667,0
test,B,202668,0
test,B,202669,0
test,B,202670,1
test,B,202671,0
test,B,202672,0
test,B,202673,0
test,B,202674,0
test,B,202675,1
test,B,202676,1
test,B,202677,0
test,B,202678,0
test,B,202679,0
test,B,202680,0
test,B,202681,0
test,B,202682,0
test,B,202683,0
test,B,202684,0
test,B,202685,0
test,B,202686,0
test,B,202687,0
test,B,202688,0
test,B,202689,0
test,B,202690,0
test,B,202691,0
test,B,202692,0
test,B,202693,0
test,B,202694,0
test,B,202695,0
test,B,202696,0
test,B,202697,0
test,B,202698,0
test,B,202699,0
test,B,202700,0
test,B,202701,0
test,B,202702,1
test,B,202703,0
test,B,202704,0
test,B,202705,0
test,B,202706,0
test,B,202707,0
test,B,202708,0
test,B,202709,0
test,B,202710,0
test,B,202711,0
test,B,202712,0
test,B,202713,1
test,B,202714,0
test,B,202715,0
test,B,202716,0
test,B,202717,0
test,B,202718,0
test,B,202719,0
test,B,202720,0
test,B,202721,0
test,B,202722,0
test,B,202723,0
test,B,202724,1
test,B,202725,0
test,B,202726,0
test,B,202727,0
test,B,202728,0
test,B,202729,0
test,B,202730,0
test,B,202731,0
test,B,202732,0
test,B,202733,0
test,B,202734,0
test,B,202735,0
test,B,202736,0
test,B,202737,0
test,B,202738,0
test,B,202739,0
test,B,202740,0
test,B,202741,0
test,B,202742,0
test,B,202743,0
test,B,202744,0
test,B,202745,1
test,B,202746,0
test,B,202747,1
test,B,202748,0
test,B,202749,0
test,B,202750,0
test,B,202751,0
test,B,202752,0
test,B,202753,1
test,B,202754,0
test,B,202755,0
test,B,202756,0
test,B,202757,0
test,B,202758,0
test,B,202759,0
test,B,202760,0
test,B,202761,0
test,B,202762,0
test,B,202763,1
test,B,202764,0
test,B,202765,0
test,B,202766,0
test,B,202767,0
test,B,202768,0
test,B,202769,0
test,B,202770,0
test,B,202771,0
test,B,202772,0
test,B,202773,0
test,B,202774,0
test,B,202775,0
test,B,202776,0
test,B,202777,0
test,B,202778,0
test,B,202779,0
test,B,202780,1
test,B,202781,1
test,B,202782,1
test,B,202783,0
test,B,202784,0
test,B,202785,0
test,B,202786,0
test,B,202787,0
test,B,202788,1
test,B,202789,0
test,B,202790,0
test,B,202791,0
test,B,202792,0
test,B,202793,0
test,B,202794,0
test,B,202795,0
test,B,202796,0
test,B,202797,0
test,B,202798,0
test,B,202799,0
test,B,202800,0
test,B,202801,0
test,B,202802,0
test,B,202803,0
test,B,202804,0
test,B,202805,0
test,B,202806,0
test,B,202807,0
test,B,202808,0
test,B,202809,0
test,B,202810,0
test,B,202811,0
test,B,202812,0
test,B,202813,0
test,B,202814,0
test,B,202815,0
test,B,202816,0
test,B,202817,0
test,B,202818,0
test,B,202819,0
test,B,202820,0
test,B,202821,0
test,B,202822,1
test,B,202823,0
test,B,202824,1
test,B,202825,0
test,B,202826,0
test,B,202827,0
test,B,202828,0
test,B,202829,0
test,B,202830,0
test,B,202831,0
test,B,202832,0
test,B,202833,0
test,B,202834,0
test,B,202835,0
test,B,202836,0
test,B,202837,0
test,B,202838,0
test,B,202839,0
test,B,202840,0
test,B,202841,0
test,B,202842,1
test,B,202843,0
test,B,202844,0
test,B,202845,0
test,B,202846,0
test,B,202847,0
test,B,202848,0
test,B,202849,0
test,B,202850,0
test,B,202851,0
test,B,202852,0
test,B,202853,0
test,B,202854,0
test,B,202855,0
test,B,202856,0
test,B,202857,1
test,B,202858,0
test,B,202859,0
test,B,202860,0
test,B,202861,0
test,B,202862,0
test,B,202863,0
test,B,202864,0
test,B,202865,0
test,B,202866,0
test,B,202867,0
test,B,202868,0
test,B,202869,1
test,B,202870,0
test,B,202871,0
test,B,202872,0
test,B,202873,0
test,B,202874,0
test,B,202875,0
test,B,202876,0
test,B,202877,0
test,B,202878,0
test,B,202879,0
test,B,202880,0
test,B,202881,0
test,B,202882,0
test,B,202883,0
test,B,202884,1
test,B,202885,0
test,B,202886,0
test,B,202887,0
test,B,202888,0
test,B,202889,0
test,B,202890,1
test,B,202891,0
test,B,202892,0
test,B,202893,0
test,B,202894,1
test,B,202895,0
test,B,202896,0
test,B,202897,0
test,B,202898,0
test,B,202899,0
test,B,202900,0
test,B,202901,0
test,B,202902,0
test,B,202903,0
test,B,202904,0
test,B,202905,1
test,B,202906,0
test,B,202907,1
test,B,202908,1
test,B,202909,0
test,B,202910,1
test,B,202911,0
test,B,202912,0
test,B,202913,0
test,B,202914,0
test,B,202915,0
test,B,202916,0
test,B,202917,0
test,B,202918,0
test,B,202919,0
test,B,202920,1
test,B,202921,0
test,B,202922,0
test,B,202923,1
test,B,202924,0
test,B,202925,0
test,B,202926,0
test,B,202927,0
test,B,202928,0
test,B,202929,0
test,B,202930,0
test,B,202931,0
test,B,202932,0
test,B,202933,0
test,B,202934,1
test,B,202935,0
test,B,202936,0
test,B,202937,0
test,B,202938,0
test,B,202939,0
test,B,202940,0
test,B,202941,0
test,B,202942,0
test,B,202943,0
test,B,202944,0
test,B,202945,0
test,B,202946,0
test,B,202947,0
test,B,202948,0
test,B,202949,0
test,B,202950,0
test,B,202951,0
test,B,202952,0
test,B,202953,0
test,B,202954,0
test,B,202955,0
test,B,202956,0
test,B,202957,1
test,B,202958,0
test,B,202959,0
test,B,202960,0
test,B,202961,0
test,B,202962,1
test,B,202963,0
test,B,202964,0
test,B,202965,0
test,B,202966,0
test,B,202967,0
test,B,202968,0
test,B,202969,0
test,B,202970,1
test,B,202971,0
test,B,202972,0
test,B,202973,0
test,B,202974,0
test,B,202975,0
test,B,202976,1
test,B,202977,0
test,B,202978,0
test,B,202979,0
test,B,202980,0
test,B,202981,0
test,B,202982,0
test,B,202983,0
test,B,202984,0
test,B,202985,0
test,B,202986,1
test,B,202987,0
test,B,202988,0
test,B,202989,0
test,B,202990,0
test,B,202991,0
test,B,202992,0
test,B,202993,0
test,B,202994,0
test,B,202995,0
test,B,202996,0
test,B,202997,0
test,B,202998,0
test,B,202999,0
test,B,203000,0
test,B,203001,0
test,B,203002,0
test,B,203003,0
test,B,203004,0
test,B,203005,0
test,B,203006,0
test,B,203007,0
test,B,203008,0
test,B,203009,0
test,B,203010,0
test,B,203011,0
test,B,203012,0
test,B,203013,0
test,B,203014,0
test,B,203015,0
test,B,203016,0
test,B,203017,1
test,B,203018,0
test,B,203019,0
test,B,203020,0
test,B,203021,0
test,B,203022,0
test,B,203023,0
test,B,203024,0
test,B,203025,0
test,B,203026,0
test,B,203027,0
test,B,203028,0
test,B,203029,0
test,B,203030,0
test,B,203031,0
test,B,203032,1
test,B,203033,0
test,B,203034,0
test,B,203035,0
test,B,203036,0
test,B,203037,0
test,B,203038,0
test,B,203039,0
test,B,203040,0
test,B,203041,0
test,B,203042,0
test,B,203043,1
test,B,203044,0
test,B,203045,0
test,B,203046,0
test,B,203047,0
test,B,203048,0
test,B,203049,0
test,B,203050,0
test,B,203051,0
test,B,203052,0
test,B,203053,0
test,B,203054,0
test,B,203055,1
test,B,203056,1
test,B,203057,0
test,B,203058,0
test,B,203059,0
test,B,203060,0
test,B,203061,0
test,B,203062,0
test,B,203063,0
test,B,203064,1
test,B,203065,0
test,B,203066,1
test,B,203067,0
test,B,203068,0
test,B,203069,0
test,B,203070,0
test,B,203071,0
test,B,203072,0
test,B,203073,0
test,B,203074,0
test,B,203075,1
test,B,203076,0
test,B,203077,0
test,B,203078,0
test,B,203079,0
test,B,203080,0
test,B,203081,0
test,B,203082,0
test,B,203083,0
test,B,203084,1
test,B,203085,0
test,B,203086,1
test,B,203087,0
test,B,203088,1
test,B,203089,0
test,B,203090,0
test,B,203091,1
test,B,203092,0
test,B,203093,0
test,B,203094,0
test,B,203095,0
test,B,203096,0
test,B,203097,1
test,B,203098,0
test,B,203099,1
test,B,203100,1
test,B,203101,0
test,B,203102,0
test,B,203103,1
test,B,203104,1
test,B,203105,0
test,B,203106,0
test,B,203107,0
test,B,203108,1
test,B,203109,0
test,B,203110,0
test,B,203111,0
test,B,203112,1
test,B,203113,1
test,B,203114,0
test,B,203115,0
test,B,203116,0
test,B,203117,0
test,B,203118,1
test,B,203119,0
test,B,203120,0
test,B,203121,0
test,B,203122,0
test,B,203123,1
test,B,203124,0
test,B,203125,0
test,B,203126,0
test,B,203127,0
test,B,203128,0
test,B,203129,0
test,B,203130,0
test,B,203131,1
test,B,203132,0
test,B,203133,0
test,B,203134,0
test,B,203135,0
test,B,203136,0
test,B,203137,1
test,B,203138,0
test,B,203139,1
test,B,203140,0
test,B,203141,0
test,B,203142,1
test,B,203143,0
test,B,203144,0
test,B,203145,0
test,B,203146,0
test,B,203147,0
test,B,203148,0
test,B,203149,0
test,B,203150,0
test,B,203151,0
test,B,203152,0
test,B,203153,0
test,B,203154,0
test,B,203155,1
test,B,203156,0
test,B,203157,0
test,B,203158,0
test,B,203159,1
test,B,203160,0
test,B,203161,0
test,B,203162,0
test,B,203163,1
test,B,203164,0
test,B,203165,0
test,B,203166,0
test,B,203167,0
test,B,203168,0
test,B,203169,0
test,B,203170,0
test,B,203171,0
test,B,203172,0
test,B,203173,1
test,B,203174,0
test,B,203175,0
test,B,203176,0
test,B,203177,0
test,B,203178,0
test,B,203179,1
test,B,203180,0
test,B,203181,0
test,B,203182,0
test,B,203183,0
test,B,203184,0
test,B,203185,0
test,B,203186,0
test,B,203187,0
test,B,203188,0
test,B,203189,0
test,B,203190,0
test,B,203191,0
test,B,203192,1
test,B,203193,0
test,B,203194,0
test,B,203195,0
test,B,203196,0
test,B,203197,1
test,B,203198,0
test,B,203199,1
test,B,203200,0
test,B,203201,1
test,B,203202,1
test,B,203203,0
test,B,203204,0
test,B,203205,0
test,B,203206,0
test,B,203207,0
test,B,203208,0
test,B,203209,1
test,B,203210,0
test,B,203211,0
test,B,203212,1
test,B,203213,0
test,B,203214,0
test,B,203215,0
test,B,203216,0
test,B,203217,0
test,B,203218,0
test,B,203219,0
test,B,203220,1
test,B,203221,0
test,B,203222,0
test,B,203223,0
test,B,203224,0
test,B,203225,0
test,B,203226,0
test,B,203227,0
test,B,203228,0
test,B,203229,0
test,B,203230,0
test,B,203231,0
test,B,203232,1
test,B,203233,0
test,B,203234,0
test,B,203235,0
test,B,203236,0
test,B,203237,0
test,B,203238,0
test,B,203239,0
test,B,203240,0
test,B,203241,0
test,B,203242,0
test,B,203243,0
test,B,203244,0
test,B,203245,0
test,B,203246,0
test,B,203247,0
test,B,203248,0
test,B,203249,1
test,B,203250,1
test,B,203251,0
test,B,203252,0
test,B,203253,0
test,B,203254,0
test,B,203255,0
test,B,203256,0
test,B,203257,0
test,B,203258,0
test,B,203259,0
test,B,203260,0
test,B,203261,0
test,B,203262,0
test,B,203263,0
test,B,203264,0
test,B,203265,0
test,B,203266,0
test,B,203267,1
test,B,203268,0
test,B,203269,0
test,B,203270,0
test,B,203271,0
test,B,203272,0
test,B,203273,0
test,B,203274,0
test,B,203275,0
test,B,203276,0
test,B,203277,0
test,B,203278,0
test,B,203279,0
test,B,203280,0
test,B,203281,0
test,B,203282,0
test,B,203283,0
test,B,203284,0
test,B,203285,0
test,B,203286,1
test,B,203287,0
test,B,203288,1
test,B,203289,0
test,B,203290,1
test,B,203291,0
test,B,203292,0
test,B,203293,0
test,B,203294,1
test,B,203295,0
test,B,203296,1
test,B,203297,0
test,B,203298,0
test,B,203299,0
test,B,203300,0
test,B,203301,0
test,B,203302,0
test,B,203303,0
test,B,203304,0
test,B,203305,0
test,B,203306,0
test,B,203307,0
test,B,203308,0
test,B,203309,0
test,B,203310,1
test,B,203311,0
test,B,203312,1
test,B,203313,1
test,B,203314,0
test,B,203315,0
test,B,203316,0
test,B,203317,0
test,B,203318,0
test,B,203319,0
test,B,203320,0
test,B,203321,0
test,B,203322,0
test,B,203323,0
test,B,203324,0
test,B,203325,0
test,B,203326,0
test,B,203327,0
test,B,203328,0
test,B,203329,0
test,B,203330,0
test,B,203331,0
test,B,203332,0
test,B,203333,0
test,B,203334,0
test,B,203335,1
test,B,203336,0
test,B,203337,0
test,B,203338,1
test,B,203339,1
test,B,203340,0
test,B,203341,0
test,B,203342,0
test,B,203343,0
test,B,203344,0
test,B,203345,0
test,B,203346,0
test,B,203347,0
test,B,203348,0
test,B,203349,0
test,B,203350,1
test,B,203351,0
test,B,203352,0
test,B,203353,0
test,B,203354,0
test,B,203355,0
test,B,203356,0
test,B,203357,0
test,B,203358,1
test,B,203359,1
test,B,203360,0
test,B,203361,0
test,B,203362,0
test,B,203363,0
test,B,203364,1
test,B,203365,0
test,B,203366,1
test,B,203367,0
test,B,203368,0
test,B,203369,0
test,B,203370,0
test,B,203371,0
test,B,203372,0
test,B,203373,0
test,B,203374,0
test,B,203375,1
test,B,203376,0
test,B,203377,0
test,B,203378,0
test,B,203379,0
test,B,203380,0
test,B,203381,0
test,B,203382,0
test,B,203383,0
test,B,203384,0
test,B,203385,0
test,B,203386,0
test,B,203387,0
test,B,203388,1
test,B,203389,0
test,B,203390,0
test,B,203391,0
test,B,203392,0
test,B,203393,0
test,B,203394,0
test,B,203395,0
test,B,203396,0
test,B,203397,0
test,B,203398,0
test,B,203399,0
test,B,203400,0
test,B,203401,0
test,B,203402,1
test,B,203403,0
test,B,203404,0
test,B,203405,0
test,B,203406,0
test,B,203407,0
test,B,203408,1
test,B,203409,0
test,B,203410,0
test,B,203411,0
test,B,203412,0
test,B,203413,1
test,B,203414,1
test,B,203415,0
test,B,203416,1
test,B,203417,0
test,B,203418,0
test,B,203419,0
test,B,203420,0
test,B,203421,0
test,B,203422,0
test,B,203423,0
test,B,203424,1
test,B,203425,1
test,B,203426,0
test,B,203427,1
test,B,203428,0
test,B,203429,1
test,B,203430,0
test,B,203431,0
test,B,203432,0
test,B,203433,0
test,B,203434,0
test,B,203435,0
test,B,203436,1
test,B,203437,0
test,B,203438,1
test,B,203439,1
test,B,203440,1
test,B,203441,0
test,B,203442,1
test,B,203443,0
test,B,203444,0
test,B,203445,0
test,B,203446,0
test,B,203447,0
test,B,203448,0
test,B,203449,0
test,B,203450,0
test,B,203451,0
test,B,203452,0
test,B,203453,0
test,B,203454,0
test,B,203455,0
test,B,203456,0
